source_id,dataset_family,year,label,extension,layout,page_url,download_url,file_name,local_path,retrieved_at,bytes,sha256,status
receita_expanded-30403ec7cd832776,receita_expanded,2024,Centis - RB6 - UFVII (AC2024).xlsx,xlsx,expanded_regional,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-de-renda-por-centis-estudo-ampliado-2017-a-2023/2024,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-de-renda-por-centis-estudo-ampliado-2017-a-2023/2024/centis-rb6-ufvii-ac2024.xlsx/@@download/file,centis-rb6-ufvii-ac2024.xlsx,data/raw/receita_expanded/2024/centis-rb6-ufvii-ac2024.xlsx,2026-08-10 05:03:26 UTC,2303870,eb519ad8c60462b4eb2940e1122d02aa1bdca9612a97954385296f0ea40a52fb,downloaded
receita_expanded-56522b3ddabcd87c,receita_expanded,2024,Centis - RB7 - UFVIII (AC2024).xlsx,xlsx,expanded_regional,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-de-renda-por-centis-estudo-ampliado-2017-a-2023/2024,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-de-renda-por-centis-estudo-ampliado-2017-a-2023/2024/centis-rb7-ufviii-ac2024.xlsx/@@download/file,centis-rb7-ufviii-ac2024.xlsx,data/raw/receita_expanded/2024/centis-rb7-ufviii-ac2024.xlsx,2026-08-10 05:03:27 UTC,2317596,cd2640a54e5d23462e8d135b91a4375c33ca12184cd7d23a6813c288b81eeaab,downloaded
receita_expanded-c5d5b9e00fdd7f57,receita_expanded,2024,Centis - RB8 - UFIX (AC2024).xlsx,xlsx,expanded_regional,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-de-renda-por-centis-estudo-ampliado-2017-a-2023/2024,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-de-renda-por-centis-estudo-ampliado-2017-a-2023/2024/centis-rb8-ufix-ac2024.xlsx/@@download/file,centis-rb8-ufix-ac2024.xlsx,data/raw/receita_expanded/2024/centis-rb8-ufix-ac2024.xlsx,2026-08-10 05:03:28 UTC,2295192,e680c0b70a0f7af2ee2dc040c4ecb9e56c6cd0913814facdecf15bbbfc6f6fd1,downloaded
receita_expanded-d232a9498e7153f7,receita_expanded,2024,Centis - RB9 - UFX (AC2024).xlsx,xlsx,expanded_regional,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-de-renda-por-centis-estudo-ampliado-2017-a-2023/2024,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-de-renda-por-centis-estudo-ampliado-2017-a-2023/2024/centis-rb9-ufx-ac2024.xlsx/@@download/file,centis-rb9-ufx-ac2024.xlsx,data/raw/receita_expanded/2024/centis-rb9-ufx-ac2024.xlsx,2026-08-10 05:03:28 UTC,2174284,3f27286526105d8fb56d5edbc4f1f0c3e7138a2d6b65a34d41d56ca8c6f521b2,downloaded
receita_expanded-b3cf29d72e7efe72,receita_expanded,2024,Centis - RTB - UFI (AC2024).xlsx,xlsx,expanded_regional,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-de-renda-por-centis-estudo-ampliado-2017-a-2023/2024,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-de-renda-por-centis-estudo-ampliado-2017-a-2023/2024/centis-rtb-ufi-ac2024.xlsx/@@download/file,centis-rtb-ufi-ac2024.xlsx,data/raw/receita_expanded/2024/centis-rtb-ufi-ac2024.xlsx,2026-08-10 05:03:29 UTC,2313711,6fcf13feffb382565bee127dce4813e84a34b63abdbf9c989156ca80e72e18fd,downloaded
receita_expanded-24b41c1f0aae8630,receita_expanded,2024,Metadados - Centis - AC2024.pdf,pdf,metadata,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-de-renda-por-centis-estudo-ampliado-2017-a-2023/2024,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-de-renda-por-centis-estudo-ampliado-2017-a-2023/2024/metadados-centis-ac2024.pdf/@@download/file,metadados-centis-ac2024.pdf,data/metadata/official/receita_expanded/2024/metadados-centis-ac2024.pdf,2026-08-10 05:03:29 UTC,391049,3e2aa2a9ec76f7ce71ab471e4983b5ac28c8f929058bca412281d1a4505a6152,downloaded
receita_wealth-6b4ec8199a69d0a4,receita_wealth,,Distribuicao de Bens e Direitos - Tabela 3.xlsx,xlsx,wealth_historical,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-dos-bens-e-direitos-por-centis-de-2006-a-2021,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-dos-bens-e-direitos-por-centis-de-2006-a-2021/distribuicao-de-bens-e-direitos-3.xlsx/@@download/file,distribuicao-de-bens-e-direitos-3.xlsx,data/raw/receita_wealth/historical/distribuicao-de-bens-e-direitos-3.xlsx,2026-08-10 05:03:30 UTC,771948,578eb7006433ca7c80d9a4d85dcf1026de47700fa87afa66896972ad145ba7c2,downloaded
receita_wealth-b05b3b834ade8c46,receita_wealth,,Distribuicao de Bens e Direitos - Tabela 1.xlsx,xlsx,wealth_historical,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-dos-bens-e-direitos-por-centis-de-2006-a-2021,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-dos-bens-e-direitos-por-centis-de-2006-a-2021/distribuicao-de-bens-e-direitos-tabela-1.xlsx/@@download/file,distribuicao-de-bens-e-direitos-tabela-1.xlsx,data/raw/receita_wealth/historical/distribuicao-de-bens-e-direitos-tabela-1.xlsx,2026-08-10 05:03:30 UTC,715539,3eee48b8eb34bd06c161e3468922a9566ad3cfcdf71c03b1441be8bab61dbaa0,downloaded
receita_wealth-02a34719afa787d2,receita_wealth,,Distribuicao de Bens e Direitos - Tabela 2.xlsx,xlsx,wealth_historical,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-dos-bens-e-direitos-por-centis-de-2006-a-2021,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-dos-bens-e-direitos-por-centis-de-2006-a-2021/distribuicao-de-bens-e-direitos-tabela-2.xlsx/@@download/file,distribuicao-de-bens-e-direitos-tabela-2.xlsx,data/raw/receita_wealth/historical/distribuicao-de-bens-e-direitos-tabela-2.xlsx,2026-08-10 05:03:30 UTC,724875,144a129f8dbcf48cb0e17c5b6dfcf46abed0bb34278537e6b11f3c7c84630729,downloaded
receita_wealth-25e731605fb2309c,receita_wealth,,Metadados Centis Bens e Direitos AC 2006 a 2021.pdf,pdf,metadata,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-dos-bens-e-direitos-por-centis-de-2006-a-2021,https://www.gov.br/receitafederal/pt-br/centrais-de-conteudo/publicacoes/estudos/distribuicao-da-renda/distribuicao-dos-bens-e-direitos-por-centis-de-2006-a-2021/metadados-centis-bens-e-direitos-ac-2006-a-2021.pdf/@@download/file,metadados-centis-bens-e-direitos-ac-2006-a-2021.pdf,data/metadata/official/receita_wealth/historical/metadados-centis-bens-e-direitos-ac-2006-a-2021.pdf,2026-08-10 05:03:30 UTC,225990,9005427ddb8fe645a218bc06f51d54d63f5b0eb313d1e18eb6cc3c6439b964ed,downloaded
